id,question,context,answer,answer_start
235-5,如何有效進行滅鼠工作,羊舍環境衛生的維護：羊舍周圍排水及堆肥設施需注意蚊蠅的孳生及老鼠的躲藏，蚊蠅、老鼠除了易傳播疾病外，亦對羊隻造成柑當程度的騷擾，部分農民為了解決牧場內蚊蠅的問題，在畜舍內噴灑滅蟲劑，或掛了許多捕蠅燈，效果不錯，毒死或電死了滿滿的蚊蠅，但牧場内仍存在大量的蚊蠅，原因是治標而未治本，根本問題在於環境中存在蚊蠅得以孳生的條件，如能清除水溝積水及清理糞尿，斷掉蚊蠅排卵孳生處所，自然可以減少蚊蠅的數量，亦可有效降低牧場的臭味。滅鼠工作不易，建議多種滅鼠方法如毒鼠餌、捕鼠夾、捕鼠籠、驅鼠器等同時且持續使用，才易於達到目的。,建議多種滅鼠方法如毒鼠餌、捕鼠夾、捕鼠籠、驅鼠器等同時且持續使用，才易於達到目的。,217
236-1,山羊每日排糞和排尿量分別是多少,廢棄物處理與利用：山羊以平均40公斤體重例，每頭每日排糞量約為0.2~0.4公斤、排尿量約0.9~1.8公升，飼養100頭羊隻的牧場，一年的羊糞總量達到11噸，如未經處理將造成環境的嚴重污染與蚊蠅的孳生。養羊場糞尿的收集與羊舍的建築有關，目前較好的設計採用網式或刮板式自動刮糞機收集羊糞尿。網式刮糞機為高床與地面間做一可循環滾動的網面，收集自高床掉下的糞粒，尿液則掉到網下的地面，達到固液分離的效果。,以平均40公斤體重例，每頭每日排糞量約為0.2~0.4公斤、排尿量約0.9~1.8公升,11
236-2,養羊場糞尿的收集與什麼有關,廢棄物處理與利用：山羊以平均40公斤體重例，每頭每日排糞量約為0.2~0.4公斤、排尿量約0.9~1.8公升，飼養100頭羊隻的牧場，一年的羊糞總量達到11噸，如未經處理將造成環境的嚴重污染與蚊蠅的孳生。養羊場糞尿的收集與羊舍的建築有關，目前較好的設計採用網式或刮板式自動刮糞機收集羊糞尿。網式刮糞機為高床與地面間做一可循環滾動的網面，收集自高床掉下的糞粒，尿液則掉到網下的地面，達到固液分離的效果。,養羊場糞尿的收集與羊舍的建築有關,102
236-3,養羊場的羊糞總量在一年內達到多少,廢棄物處理與利用：山羊以平均40公斤體重例，每頭每日排糞量約為0.2~0.4公斤、排尿量約0.9~1.8公升，飼養100頭羊隻的牧場，一年的羊糞總量達到11噸，如未經處理將造成環境的嚴重污染與蚊蠅的孳生。養羊場糞尿的收集與羊舍的建築有關，目前較好的設計採用網式或刮板式自動刮糞機收集羊糞尿。網式刮糞機為高床與地面間做一可循環滾動的網面，收集自高床掉下的糞粒，尿液則掉到網下的地面，達到固液分離的效果。,飼養100頭羊隻的牧場，一年的羊糞總量達到11噸,55
236-4,如果羊糞未經處理會造成什麼問題,廢棄物處理與利用：山羊以平均40公斤體重例，每頭每日排糞量約為0.2~0.4公斤、排尿量約0.9~1.8公升，飼養100頭羊隻的牧場，一年的羊糞總量達到11噸，如未經處理將造成環境的嚴重污染與蚊蠅的孳生。養羊場糞尿的收集與羊舍的建築有關，目前較好的設計採用網式或刮板式自動刮糞機收集羊糞尿。網式刮糞機為高床與地面間做一可循環滾動的網面，收集自高床掉下的糞粒，尿液則掉到網下的地面，達到固液分離的效果。,未經處理將造成環境的嚴重污染與蚊蠅的孳生。,81
236-5,較好的羊糞收集設計方式有哪些,廢棄物處理與利用：山羊以平均40公斤體重例，每頭每日排糞量約為0.2~0.4公斤、排尿量約0.9~1.8公升，飼養100頭羊隻的牧場，一年的羊糞總量達到11噸，如未經處理將造成環境的嚴重污染與蚊蠅的孳生。養羊場糞尿的收集與羊舍的建築有關，目前較好的設計採用網式或刮板式自動刮糞機收集羊糞尿。網式刮糞機為高床與地面間做一可循環滾動的網面，收集自高床掉下的糞粒，尿液則掉到網下的地面，達到固液分離的效果。,目前較好的設計採用網式或刮板式自動刮糞機收集羊糞尿。,119
236-6,網式刮糞機如何工作,廢棄物處理與利用：山羊以平均40公斤體重例，每頭每日排糞量約為0.2~0.4公斤、排尿量約0.9~1.8公升，飼養100頭羊隻的牧場，一年的羊糞總量達到11噸，如未經處理將造成環境的嚴重污染與蚊蠅的孳生。養羊場糞尿的收集與羊舍的建築有關，目前較好的設計採用網式或刮板式自動刮糞機收集羊糞尿。網式刮糞機為高床與地面間做一可循環滾動的網面，收集自高床掉下的糞粒，尿液則掉到網下的地面，達到固液分離的效果。,網式刮糞機為高床與地面間做一可循環滾動的網面，收集自高床掉下的糞粒，尿液則掉到網下的地面，達到固液分離的效果。,145
237-1,羊隻精料應如何存放,飼料及飲水的提供：餵飼羊隻的精料應新鮮，不管是自己配料或自工廠購入，以15天內使用完畢為原則，並應保存在乾燥的地方，減少精料潮濕的機會。乾草避免潮濕或發霉，上級乾草應具有香味。飼養羊隻過程中，需增加精料量或改變精料的配方時，應注意逐量增加的原則，避免羊隻因適應不良而導致下痢甚至腸內毒血症的發生。羊具潔癖，喜飲潔淨清涼的飲水，如飲水受到糞便、尿液污染而有異味，或陽光照射後水中孳生青苔或水溫上升，常有拒飲的現象，使排尿量因之減少，為引起去勢公羊發生尿道結石堵塞的主要原因之一。飲水槽應以容易清洗的材質製造，放置位置需避免受到羊隻排入糞尿或光照直射，並需每日清洗，以提供清涼乾淨的飲水。,精料應新鮮，不管是自己配料或自工廠購入，以15天內使用完畢為原則，並應保存在乾燥的地方，減少精料潮濕的機會。,14
237-2,乾草應該避免哪些情況,飼料及飲水的提供：餵飼羊隻的精料應新鮮，不管是自己配料或自工廠購入，以15天內使用完畢為原則，並應保存在乾燥的地方，減少精料潮濕的機會。乾草避免潮濕或發霉，上級乾草應具有香味。飼養羊隻過程中，需增加精料量或改變精料的配方時，應注意逐量增加的原則，避免羊隻因適應不良而導致下痢甚至腸內毒血症的發生。羊具潔癖，喜飲潔淨清涼的飲水，如飲水受到糞便、尿液污染而有異味，或陽光照射後水中孳生青苔或水溫上升，常有拒飲的現象，使排尿量因之減少，為引起去勢公羊發生尿道結石堵塞的主要原因之一。飲水槽應以容易清洗的材質製造，放置位置需避免受到羊隻排入糞尿或光照直射，並需每日清洗，以提供清涼乾淨的飲水。,乾草避免潮濕或發霉，上級乾草應具有香味。,68
237-3,在增加精料量或改變配方時，應注意哪些原則,飼料及飲水的提供：餵飼羊隻的精料應新鮮，不管是自己配料或自工廠購入，以15天內使用完畢為原則，並應保存在乾燥的地方，減少精料潮濕的機會。乾草避免潮濕或發霉，上級乾草應具有香味。飼養羊隻過程中，需增加精料量或改變精料的配方時，應注意逐量增加的原則，避免羊隻因適應不良而導致下痢甚至腸內毒血症的發生。羊具潔癖，喜飲潔淨清涼的飲水，如飲水受到糞便、尿液污染而有異味，或陽光照射後水中孳生青苔或水溫上升，常有拒飲的現象，使排尿量因之減少，為引起去勢公羊發生尿道結石堵塞的主要原因之一。飲水槽應以容易清洗的材質製造，放置位置需避免受到羊隻排入糞尿或光照直射，並需每日清洗，以提供清涼乾淨的飲水。,應注意逐量增加的原則，避免羊隻因適應不良而導致下痢甚至腸內毒血症的發生。,112
237-4,羊隻對飲水有何要求,飼料及飲水的提供：餵飼羊隻的精料應新鮮，不管是自己配料或自工廠購入，以15天內使用完畢為原則，並應保存在乾燥的地方，減少精料潮濕的機會。乾草避免潮濕或發霉，上級乾草應具有香味。飼養羊隻過程中，需增加精料量或改變精料的配方時，應注意逐量增加的原則，避免羊隻因適應不良而導致下痢甚至腸內毒血症的發生。羊具潔癖，喜飲潔淨清涼的飲水，如飲水受到糞便、尿液污染而有異味，或陽光照射後水中孳生青苔或水溫上升，常有拒飲的現象，使排尿量因之減少，為引起去勢公羊發生尿道結石堵塞的主要原因之一。飲水槽應以容易清洗的材質製造，放置位置需避免受到羊隻排入糞尿或光照直射，並需每日清洗，以提供清涼乾淨的飲水。,羊具潔癖，喜飲潔淨清涼的飲水，如飲水受到糞便、尿液污染而有異味，或陽光照射後水中孳生青苔或水溫上升，常有拒飲的現象，使排尿量因之減少，為引起去勢公羊發生尿道結石堵塞的主要原因之一。,148
237-5,飲水槽應如何設置與清潔,飼料及飲水的提供：餵飼羊隻的精料應新鮮，不管是自己配料或自工廠購入，以15天內使用完畢為原則，並應保存在乾燥的地方，減少精料潮濕的機會。乾草避免潮濕或發霉，上級乾草應具有香味。飼養羊隻過程中，需增加精料量或改變精料的配方時，應注意逐量增加的原則，避免羊隻因適應不良而導致下痢甚至腸內毒血症的發生。羊具潔癖，喜飲潔淨清涼的飲水，如飲水受到糞便、尿液污染而有異味，或陽光照射後水中孳生青苔或水溫上升，常有拒飲的現象，使排尿量因之減少，為引起去勢公羊發生尿道結石堵塞的主要原因之一。飲水槽應以容易清洗的材質製造，放置位置需避免受到羊隻排入糞尿或光照直射，並需每日清洗，以提供清涼乾淨的飲水。,飲水槽應以容易清洗的材質製造，放置位置需避免受到羊隻排入糞尿或光照直射，並需每日清洗，以提供清涼乾淨的飲水。,238
238-1,為什麼需要對羊隻進行分群管理,分群管理：羊場中的羊隻包括公母、大小及肥瘦等，為了管理上的理由須有區隔。因羊隻有季節繁殖的現象，一般公羊會與母羊分開管理，到配種季節時才將公羊放入母羊群，或用牽配(Hand Mating)的方式配種。母羊群則將待產、懷孕、空胎等做分群飼養，以便於管理。去勢公羊肥育期間亦應將大小或肥瘦羊隻區隔，以減少爭食的現象發生。,包括公母、大小及肥瘦等，為了管理上的理由須有區隔。因羊隻有季節繁殖的現象，一般公羊會與母羊分開管理,11
238-2,公羊和母羊在管理上的分別是什麼,分群管理：羊場中的羊隻包括公母、大小及肥瘦等，為了管理上的理由須有區隔。因羊隻有季節繁殖的現象，一般公羊會與母羊分開管理，到配種季節時才將公羊放入母羊群，或用牽配(Hand Mating)的方式配種。母羊群則將待產、懷孕、空胎等做分群飼養，以便於管理。去勢公羊肥育期間亦應將大小或肥瘦羊隻區隔，以減少爭食的現象發生。,一般公羊會與母羊分開管理，到配種季節時才將公羊放入母羊群，或用牽配(Hand Mating)的方式配種。,48
238-3,母羊群如何進行分群飼養,分群管理：羊場中的羊隻包括公母、大小及肥瘦等，為了管理上的理由須有區隔。因羊隻有季節繁殖的現象，一般公羊會與母羊分開管理，到配種季節時才將公羊放入母羊群，或用牽配(Hand Mating)的方式配種。母羊群則將待產、懷孕、空胎等做分群飼養，以便於管理。去勢公羊肥育期間亦應將大小或肥瘦羊隻區隔，以減少爭食的現象發生。,母羊群則將待產、懷孕、空胎等做分群飼養，以便於管理。,100
238-4,去勢公羊肥育期間應如何管理,分群管理：羊場中的羊隻包括公母、大小及肥瘦等，為了管理上的理由須有區隔。因羊隻有季節繁殖的現象，一般公羊會與母羊分開管理，到配種季節時才將公羊放入母羊群，或用牽配(Hand Mating)的方式配種。母羊群則將待產、懷孕、空胎等做分群飼養，以便於管理。去勢公羊肥育期間亦應將大小或肥瘦羊隻區隔，以減少爭食的現象發生。,去勢公羊肥育期間亦應將大小或肥瘦羊隻區隔，以減少爭食的現象發生。,126
239-1,羊隻受到緊迫會帶來哪些影響,減少緊迫：羊隻受到緊迫(Stress)將引起身體免疫能力的下降，對外界病源菌的抵抗力迅速降低，即易導致疾病的發生。緊迫的來源包括氣候的突然上升或下降而受熱或受寒、畜舍空氣的長期不流通、長期受到噪音干擾、畜舍空間太小而過度擁擠、突然改換飼養環境、長期營養不平衡、突然更改飼料、突然改變管理方式、陌生人或野狗近騷擾引起驚嚇、強力驅趕或踢打、長途運輸、因意外受到疼痛、手術後未受到良好照顧等。良好的管理應以動物福利為前題，採用合理、溫合與緩進的方式進行。,羊隻受到緊迫(Stress)將引起身體免疫能力的下降，對外界病源菌的抵抗力迅速降低，即易導致疾病的發生。,5
239-2,羊隻可能會受到哪些因素的緊迫影響,減少緊迫：羊隻受到緊迫(Stress)將引起身體免疫能力的下降，對外界病源菌的抵抗力迅速降低，即易導致疾病的發生。緊迫的來源包括氣候的突然上升或下降而受熱或受寒、畜舍空氣的長期不流通、長期受到噪音干擾、畜舍空間太小而過度擁擠、突然改換飼養環境、長期營養不平衡、突然更改飼料、突然改變管理方式、陌生人或野狗近騷擾引起驚嚇、強力驅趕或踢打、長途運輸、因意外受到疼痛、手術後未受到良好照顧等。良好的管理應以動物福利為前題，採用合理、溫合與緩進的方式進行。,緊迫的來源包括氣候的突然上升或下降而受熱或受寒、畜舍空氣的長期不流通、長期受到噪音干擾、畜舍空間太小而過度擁擠、突然改換飼養環境、長期營養不平衡、突然更改飼料、突然改變管理方式、陌生人或野狗近騷擾引起驚嚇、強力驅趕或踢打、長途運輸、因意外受到疼痛、手術後未受到良好照顧等。,57
